node_id,parent_submarket_id,node_type,name,address,latitude,longitude,source_id,field_survey_priority,notes,status
SEOUL-JONGNO-GWANGHWAMUN-JONGNO-SM01-N01,SEOUL-JONGNO-GWANGHWAMUN-JONGNO-SM01,anchor,광화문,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-HANSUNG-SEONGBUK-SM01-N03,SEOUL-SEONGBUK-HANSUNG-SEONGBUK-SM01,street,동소문로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-HANSUNG-SEONGBUK-SM01-N04,SEOUL-SEONGBUK-HANSUNG-SEONGBUK-SM01,station,한성대입구역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM01-N01,SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM01,anchor,석계,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM03-N02,SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM03,anchor,돌곶이,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM01-N03,SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM01,street,화랑로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM01-N04,SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM01,street,한천로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM01-N05,SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM01,station,석계역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM03-N06,SEOUL-SEONGBUK-SEOKGYE-JANGWI-SM03,station,돌곶이역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-JEONGNEUNG-SM01-N01,SEOUL-SEONGBUK-JEONGNEUNG-SM01,anchor,정릉,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-JEONGNEUNG-SM01-N02,SEOUL-SEONGBUK-JEONGNEUNG-SM01,street,정릉로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-JEONGNEUNG-SM01-N03,SEOUL-SEONGBUK-JEONGNEUNG-SM01,street,보국문로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEONGBUK-JEONGNEUNG-SM01-N04,SEOUL-SEONGBUK-JEONGNEUNG-SM01,traditional_market,정릉시장,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-SUYU-SM01-N01,SEOUL-GANGBUK-SUYU-SM01,anchor,수유,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-SUYU-SM01-N02,SEOUL-GANGBUK-SUYU-SM01,street,도봉로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-SUYU-SM01-N03,SEOUL-GANGBUK-SUYU-SM01,street,노해로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-SUYU-SM01-N04,SEOUL-GANGBUK-SUYU-SM01,station,수유역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-MIASAGEORI-SM01-N01,SEOUL-GANGBUK-MIASAGEORI-SM01,intersection,미아사거리,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-MIASAGEORI-SM01-N02,SEOUL-GANGBUK-MIASAGEORI-SM01,street,도봉로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-MIASAGEORI-SM01-N03,SEOUL-GANGBUK-MIASAGEORI-SM01,street,월계로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-MIASAGEORI-SM01-N04,SEOUL-GANGBUK-MIASAGEORI-SM01,station,미아사거리역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-MIASAGEORI-SM01-N05,SEOUL-GANGBUK-MIASAGEORI-SM01,shopping,롯데백화점,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-MIA-BEON-SM01-N01,SEOUL-GANGBUK-MIA-BEON-SM01,anchor,미아,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-MIA-BEON-SM01-N02,SEOUL-GANGBUK-MIA-BEON-SM01,street,도봉로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-MIA-BEON-SM01-N03,SEOUL-GANGBUK-MIA-BEON-SM01,street,오현로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-MIA-BEON-SM01-N04,SEOUL-GANGBUK-MIA-BEON-SM01,station,미아역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-UI-BUKHANSAN-SM01-N01,SEOUL-GANGBUK-UI-BUKHANSAN-SM01,anchor,북한산우이,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-UI-BUKHANSAN-SM01-N02,SEOUL-GANGBUK-UI-BUKHANSAN-SM01,park_water_access,솔밭공원,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-UI-BUKHANSAN-SM01-N03,SEOUL-GANGBUK-UI-BUKHANSAN-SM01,street,삼양로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-UI-BUKHANSAN-SM01-N04,SEOUL-GANGBUK-UI-BUKHANSAN-SM01,street,우이동길,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-GANGBUK-UI-BUKHANSAN-SM01-N05,SEOUL-GANGBUK-UI-BUKHANSAN-SM01,station,북한산우이역,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-CHANGDONG-SM01-N01,SEOUL-DOBONG-CHANGDONG-SM01,anchor,창동,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-CHANGDONG-SM01-N02,SEOUL-DOBONG-CHANGDONG-SM01,street,도봉로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-CHANGDONG-SM01-N03,SEOUL-DOBONG-CHANGDONG-SM01,street,노해로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-CHANGDONG-SM01-N04,SEOUL-DOBONG-CHANGDONG-SM01,station,창동역,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-SSANGMUN-SM01-N01,SEOUL-DOBONG-SSANGMUN-SM01,anchor,쌍문,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-SSANGMUN-SM01-N02,SEOUL-DOBONG-SSANGMUN-SM01,street,도봉로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-SSANGMUN-SM01-N03,SEOUL-DOBONG-SSANGMUN-SM01,street,노해로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-SSANGMUN-SM01-N04,SEOUL-DOBONG-SSANGMUN-SM01,station,쌍문역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-BANGHAK-SM01-N01,SEOUL-DOBONG-BANGHAK-SM01,anchor,방학,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-BANGHAK-SM01-N02,SEOUL-DOBONG-BANGHAK-SM01,street,도봉로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-BANGHAK-SM01-N03,SEOUL-DOBONG-BANGHAK-SM01,street,방학로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-BANGHAK-SM01-N04,SEOUL-DOBONG-BANGHAK-SM01,station,방학역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-BANGHAK-SM01-N05,SEOUL-DOBONG-BANGHAK-SM01,traditional_market,도깨비시장,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-DOBONGSAN-SM01-N01,SEOUL-DOBONG-DOBONGSAN-SM01,anchor,도봉산,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-DOBONGSAN-SM01-N02,SEOUL-DOBONG-DOBONGSAN-SM01,street,도봉산길,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-DOBONGSAN-SM01-N03,SEOUL-DOBONG-DOBONGSAN-SM01,street,도봉로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-DOBONG-DOBONGSAN-SM01-N04,SEOUL-DOBONG-DOBONGSAN-SM01,station,도봉산역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-NOWONSTN-SM01-N01,SEOUL-NOWON-NOWONSTN-SM01,anchor,노원,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-NOWONSTN-SM01-N02,SEOUL-NOWON-NOWONSTN-SM01,street,동일로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-NOWONSTN-SM01-N03,SEOUL-NOWON-NOWONSTN-SM01,street,노해로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-NOWONSTN-SM01-N04,SEOUL-NOWON-NOWONSTN-SM01,station,노원역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-NOWONSTN-SM01-N05,SEOUL-NOWON-NOWONSTN-SM01,shopping,롯데백화점,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-GONGNEUNG-SM01-N01,SEOUL-NOWON-GONGNEUNG-SM01,anchor,공릉,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-GONGNEUNG-SM01-N02,SEOUL-NOWON-GONGNEUNG-SM01,street,동일로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-GONGNEUNG-SM01-N03,SEOUL-NOWON-GONGNEUNG-SM01,street,공릉로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-GONGNEUNG-SM01-N04,SEOUL-NOWON-GONGNEUNG-SM01,station,공릉역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-JUNGGYE-ACADEMY-SM01-N01,SEOUL-NOWON-JUNGGYE-ACADEMY-SM01,anchor,중계,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-JUNGGYE-ACADEMY-SM01-N02,SEOUL-NOWON-JUNGGYE-ACADEMY-SM01,street,한글비석로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-JUNGGYE-ACADEMY-SM01-N03,SEOUL-NOWON-JUNGGYE-ACADEMY-SM01,street,덕릉로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-TAEREUNG-SM01-N01,SEOUL-NOWON-TAEREUNG-SM01,anchor,태릉입구,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-TAEREUNG-SM02-N02,SEOUL-NOWON-TAEREUNG-SM02,anchor,먹골,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-TAEREUNG-SM01-N03,SEOUL-NOWON-TAEREUNG-SM01,street,동일로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-TAEREUNG-SM01-N04,SEOUL-NOWON-TAEREUNG-SM01,street,화랑로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-TAEREUNG-SM01-N05,SEOUL-NOWON-TAEREUNG-SM01,station,태릉입구역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-TAEREUNG-SM02-N06,SEOUL-NOWON-TAEREUNG-SM02,station,먹골역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-SANGGYE-SM01-N01,SEOUL-NOWON-SANGGYE-SM01,anchor,상계,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-SANGGYE-SM01-N02,SEOUL-NOWON-SANGGYE-SM01,street,한글비석로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-SANGGYE-SM01-N03,SEOUL-NOWON-SANGGYE-SM01,street,덕릉로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-SANGGYE-SM01-N04,SEOUL-NOWON-SANGGYE-SM01,station,상계역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-SANGGYE-SM01-N05,SEOUL-NOWON-SANGGYE-SM01,traditional_market,상계중앙시장,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-WOLGYE-KWANGWOON-SM01-N01,SEOUL-NOWON-WOLGYE-KWANGWOON-SM01,anchor,광운대,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-WOLGYE-KWANGWOON-SM01-N02,SEOUL-NOWON-WOLGYE-KWANGWOON-SM01,anchor,월계,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-WOLGYE-KWANGWOON-SM01-N03,SEOUL-NOWON-WOLGYE-KWANGWOON-SM01,street,광운로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-WOLGYE-KWANGWOON-SM01-N04,SEOUL-NOWON-WOLGYE-KWANGWOON-SM01,street,석계로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-NOWON-WOLGYE-KWANGWOON-SM01-N05,SEOUL-NOWON-WOLGYE-KWANGWOON-SM01,station,광운대역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-YEONSINNAE-SM01-N01,SEOUL-EUNPYEONG-YEONSINNAE-SM01,anchor,연신내,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-YEONSINNAE-SM01-N02,SEOUL-EUNPYEONG-YEONSINNAE-SM01,street,통일로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-YEONSINNAE-SM01-N03,SEOUL-EUNPYEONG-YEONSINNAE-SM01,street,연서로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-YEONSINNAE-SM01-N04,SEOUL-EUNPYEONG-YEONSINNAE-SM01,station,연신내역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-YEONSINNAE-SM01-N05,SEOUL-EUNPYEONG-YEONSINNAE-SM01,traditional_market,연서시장,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-BULGWANG-SM01-N01,SEOUL-EUNPYEONG-BULGWANG-SM01,anchor,불광,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-BULGWANG-SM01-N02,SEOUL-EUNPYEONG-BULGWANG-SM01,street,통일로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-BULGWANG-SM01-N03,SEOUL-EUNPYEONG-BULGWANG-SM01,street,불광로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-BULGWANG-SM01-N04,SEOUL-EUNPYEONG-BULGWANG-SM01,station,불광역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-BULGWANG-SM01-N05,SEOUL-EUNPYEONG-BULGWANG-SM01,shopping,NC백화점,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-EUNGAM-SAEJEOL-SM02-N01,SEOUL-EUNPYEONG-EUNGAM-SAEJEOL-SM02,anchor,새절,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-EUNGAM-SAEJEOL-SM01-N02,SEOUL-EUNPYEONG-EUNGAM-SAEJEOL-SM01,anchor,응암,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-EUNGAM-SAEJEOL-SM01-N03,SEOUL-EUNPYEONG-EUNGAM-SAEJEOL-SM01,street,증산로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-EUNGAM-SAEJEOL-SM01-N04,SEOUL-EUNPYEONG-EUNGAM-SAEJEOL-SM01,street,응암로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-EUNGAM-SAEJEOL-SM02-N05,SEOUL-EUNPYEONG-EUNGAM-SAEJEOL-SM02,station,새절역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-GUPABAL-NEWTOWN-SM01-N01,SEOUL-EUNPYEONG-GUPABAL-NEWTOWN-SM01,anchor,구파발,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-GUPABAL-NEWTOWN-SM01-N02,SEOUL-EUNPYEONG-GUPABAL-NEWTOWN-SM01,street,통일로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-GUPABAL-NEWTOWN-SM01-N03,SEOUL-EUNPYEONG-GUPABAL-NEWTOWN-SM01,street,진관로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-GUPABAL-NEWTOWN-SM01-N04,SEOUL-EUNPYEONG-GUPABAL-NEWTOWN-SM01,station,구파발역,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-GUPABAL-NEWTOWN-SM01-N05,SEOUL-EUNPYEONG-GUPABAL-NEWTOWN-SM01,shopping,롯데몰,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM01-N01,SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM01,anchor,녹번,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM03-N02,SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM03,anchor,수색,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM01-N03,SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM01,street,통일로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM03-N04,SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM03,street,수색로,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM01-N05,SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM01,station,녹번역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM03-N06,SEOUL-EUNPYEONG-NOKBEON-SUSAEK-SM03,station,수색역,,,,SRC-V1-FRAMEONE,C,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-SINCHON-SM01-N01,SEOUL-SEODAEMUN-SINCHON-SM01,anchor,신촌,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-SINCHON-SM02-N02,SEOUL-SEODAEMUN-SINCHON-SM02,street,연세로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-SINCHON-SM01-N03,SEOUL-SEODAEMUN-SINCHON-SM01,street,신촌로,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-SINCHON-SM01-N04,SEOUL-SEODAEMUN-SINCHON-SM01,station,신촌역,,,,SRC-V1-FRAMEONE,A,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-EWHA-SM01-N01,SEOUL-SEODAEMUN-EWHA-SM01,university,이대,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-EWHA-SM01-N02,SEOUL-SEODAEMUN-EWHA-SM01,street,이화여대길,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-EWHA-SM01-N03,SEOUL-SEODAEMUN-EWHA-SM01,street,신촌로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-EWHA-SM01-N04,SEOUL-SEODAEMUN-EWHA-SM01,station,이대역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-EWHA-SM01-N05,SEOUL-SEODAEMUN-EWHA-SM01,university,이화여대 정문,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-EWHA-SM01-N06,SEOUL-SEODAEMUN-EWHA-SM01,park_water_access,대현문화공원,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-YEONHUI-SM01-N01,SEOUL-SEODAEMUN-YEONHUI-SM01,anchor,홍대입구(버스 연계),,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-YEONHUI-SM01-N02,SEOUL-SEODAEMUN-YEONHUI-SM01,street,연희로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-YEONHUI-SM02-N03,SEOUL-SEODAEMUN-YEONHUI-SM02,street,연희맛로,,,,SRC-V1-FRAMEONE,S,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-HONGJE-SM01-N01,SEOUL-SEODAEMUN-HONGJE-SM01,anchor,홍제,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-HONGJE-SM01-N02,SEOUL-SEODAEMUN-HONGJE-SM01,street,통일로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-HONGJE-SM01-N03,SEOUL-SEODAEMUN-HONGJE-SM01,street,세검정로,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-HONGJE-SM01-N04,SEOUL-SEODAEMUN-HONGJE-SM01,station,홍제역,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-HONGJE-SM01-N05,SEOUL-SEODAEMUN-HONGJE-SM01,traditional_market,인왕시장,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
SEOUL-SEODAEMUN-GAJWA-NAMGAJWA-SM01-N01,SEOUL-SEODAEMUN-GAJWA-NAMGAJWA-SM01,anchor,가좌,,,,SRC-V1-FRAMEONE,B,좌표·주소 확인 필요; v1 텍스트에서 분리,text_only
